Date,Buy_Hold_Value,Account_Value,Percent_Buy_Hold,Percent_Account_Value
2012-01-18,14907.780456,15000.0,-0.0061479696,0.0
2012-01-19,14986.440798,14965.97,-0.0009039468,-0.00226866666667
2012-01-20,15042.299658,14745.253694,0.0028199772,-0.0169830870667
2012-01-23,15003.540114,14682.193694,0.0002360076,-0.0211870870667
2012-01-24,14986.440798,14839.846847,-0.0009039468,-0.0106768768667
2012-01-25,15111.839772,15659.642612,0.0074559848,0.0439761741333
2012-01-26,15034.32057,15754.235765,0.002288038,0.0502823843333
2012-01-27,15027.480798,16038.008918,0.0018320532,0.0692005945333
2012-01-30,14976.17943,15806.395765,-0.001588038,0.0537597176667
2012-01-31,14970.480798,15938.908918,-0.0019679468,0.0625939278667
2012-02-01,15101.580114,15793.858918,0.0067720076,0.0529239278667
2012-02-02,15125.519202,15732.558918,0.0083679468,0.0488372612
2012-02-03,15337.559202,16256.458918,0.0225039468,0.0837639278667
2012-02-06,15327.299658,16399.838918,0.0218199772,0.0933225945333
2012-02-07,15366.059202,16282.898494,0.0244039468,0.0855265662667
2012-02-08,15411.660228,16353.538918,0.0274440152,0.0902359278667
2012-02-09,15431.040114,16468.018706,0.0287360076,0.0978679137333
2012-02-10,15317.040114,16233.878918,0.0211360076,0.0822585945333
2012-02-13,15431.040114,16367.118918,0.0287360076,0.0911412612
2012-02-14,15411.660228,16622.258874,0.0274440152,0.1081505916
2012-02-15,15339.839772,16652.138326,0.0226559848,0.110142555067
2012-02-16,15509.700342,17099.358706,0.0339800228,0.139957247067
2012-02-17,15550.740456,17103.438706,0.0367160304,0.140229247067
2012-02-21,15557.580114,17089.348538,0.0371720076,0.139289902533
2012-02-22,15507.419886,17078.678874,0.0338279924,0.1385785916
2012-02-23,15575.82057,16888.478874,0.038388038,0.1258985916
2012-02-24,15610.019202,16742.328706,0.0406679468,0.116155247067
2012-02-27,15636.240456,16856.508706,0.0424160304,0.123767247067
2012-02-28,15681.839772,17183.068706,0.0454559848,0.145537913733
2012-02-29,15620.280456,17286.958854,0.0413520304,0.1524639236
2012-03-01,15701.219544,17404.428706,0.0467479696,0.160295247067
2012-03-02,15653.339772,17493.538706,0.0435559848,0.166235913733
2012-03-05,15589.5,17689.228706,0.0393,0.179281913733
2012-03-06,15361.5,17306.248706,0.0241,0.153749913733
2012-03-07,15468.660228,17666.848706,0.0312440152,0.177789913733
2012-03-08,15622.559202,18005.268558,0.0415039468,0.2003512372
2012-03-09,15682.980798,18601.928706,0.0455320532,0.2401285804
2012-03-12,15684.120228,18920.578558,0.0456080152,0.261371903867
2012-03-13,15966.839772,19354.018606,0.0644559848,0.290267907067
2012-03-14,15949.740456,19220.178706,0.0633160304,0.281345247067
2012-03-15,16042.080114,19241.008706,0.0694720076,0.282733913733
2012-03-16,15994.200342,18906.328706,0.0662800228,0.260421913733
2012-03-19,16056.900684,19041.718706,0.0704600456,0.269447913733
2012-03-20,16010.160228,18710.768706,0.0673440152,0.2473845804
2012-03-21,15983.940798,18618.348706,0.0655960532,0.241223247067
2012-03-22,15868.799658,18392.118706,0.0579199772,0.226141247067
2012-03-23,15920.099316,18486.478706,0.0613399544,0.232431913733
2012-03-26,16143.540114,18585.718706,0.0762360076,0.239047913733
2012-03-27,16093.379772,18595.848706,0.0728919848,0.239723247067
2012-03-28,16013.580114,18503.028706,0.0675720076,0.233535247067
2012-03-29,15986.219544,18300.908706,0.0657479696,0.2200605804
2012-03-30,16052.339772,18298.408706,0.0701559848,0.219893913733
2012-04-02,16169.759544,18136.908706,0.0779839696,0.209127247067
2012-04-03,16103.63943,17416.108706,0.073575962,0.161073913733
2012-04-04,15944.040114,17283.608706,0.0629360076,0.1522405804
2012-04-05,15936.059202,17235.908706,0.0624039468,0.1490605804
2012-04-09,15757.080114,17421.408706,0.0504720076,0.161427247067
2012-04-10,15492.599316,17373.708706,0.0328399544,0.158247247067
2012-04-11,15618.0,17437.308706,0.0412,0.162487247067
2012-04-12,15822.059202,17596.308706,0.0548039468,0.173087247067
2012-04-13,15633.959886,17352.508706,0.0422639924,0.156833913733
2012-04-16,15623.700342,17633.408706,0.0415800228,0.1755605804
2012-04-17,15855.120228,17630.908706,0.0570080152,0.175393913733
2012-04-18,15801.540114,17630.908706,0.0534360076,0.175393913733
2012-04-19,15700.080114,17630.908706,0.0466720076,0.175393913733
2012-04-20,15726.299658,17622.608706,0.0484199772,0.1748405804
2012-04-23,15594.059202,17448.188706,0.0396039468,0.1632125804
2012-04-24,15653.339772,17432.268597,0.0435559848,0.1621512398
2012-04-25,15867.660228,17709.178706,0.0578440152,0.180611913733
2012-04-26,15978.240456,17722.528706,0.0652160304,0.181501913733
2012-04-27,16004.459886,18049.068597,0.0669639924,0.2032712398
2012-04-30,15945.17943,17967.888597,0.063011962,0.1978592398
2012-05-01,16044.36057,17959.928597,0.069624038,0.197328573133
2012-05-02,15996.480798,17803.218488,0.0664320532,0.186881232533
2012-05-03,15874.5,17472.368488,0.0583,0.164824565867
2012-05-04,15618.0,17229.618597,0.0412,0.1486412398
2012-05-07,15629.400684,17408.818488,0.0419600456,0.1605878992
2012-05-08,15566.700342,17511.168456,0.0377800228,0.1674112304
2012-05-09,15474.36057,17504.378488,0.031624038,0.166958565867
2012-05-10,15506.280456,17601.988488,0.0337520304,0.1734658992
2012-05-11,15459.540114,17585.68852,0.0306360076,0.172379234667
2012-05-14,15288.540114,17508.38852,0.0192360076,0.167225901333
2012-05-15,15200.759544,17458.36252,0.0133839696,0.163890834667
2012-05-16,15142.620228,17342.728456,0.0095080152,0.156181897067
2012-05-17,14918.040114,17073.658514,-0.0054639924,0.138243900933
2012-05-18,14790.36057,16916.008453,-0.013975962,0.127733896867
2012-05-21,15044.580114,17178.998488,0.0029720076,0.145266565867
2012-05-22,15070.799658,17063.838453,0.0047199772,0.1375892302
2012-05-23,15078.780456,17179.158465,0.0052520304,0.145277231
2012-05-24,15108.419886,17123.968511,0.0072279924,0.141597900733
2012-05-25,15059.400684,17122.738453,0.0039600456,0.141515896867
2012-05-29,15241.799658,17149.018453,0.0161199772,0.143267896867
2012-05-30,15020.63943,17149.598511,0.001375962,0.1433065674
2012-05-31,14987.580114,17613.748453,-0.0008279924,0.174249896867
2012-06-01,14610.240456,17155.708453,-0.0259839696,0.143713896867
2012-06-04,14603.400684,17163.048453,-0.0264399544,0.1442032302
2012-06-05,14713.980798,17434.708453,-0.0190679468,0.162313896867
2012-06-06,15044.580114,17725.678453,0.0029720076,0.181711896867
2012-06-07,15053.700342,17883.088453,0.0035800228,0.192205896867
2012-06-08,15173.400684,18107.278453,0.0115600456,0.207151896867
2012-06-11,14980.740456,17835.388453,-0.0012839696,0.189025896867
2012-06-12,15152.879772,18026.188453,0.0101919848,0.201745896867
2012-06-13,15055.980798,18069.118453,0.0037320532,0.204607896867
2012-06-14,15215.580114,18066.618453,0.0143720076,0.2044412302
2012-06-15,15291.959886,17207.318453,0.0194639924,0.147154563533
2012-06-18,15321.599316,17408.918453,0.0214399544,0.160594563533
2012-06-19,15469.799658,17421.518453,0.0313199772,0.161434563533
2012-06-20,15444.719544,16992.958453,0.0296479696,0.132863896867
2012-06-21,15098.160228,17339.418453,0.0065440152,0.1559612302
2012-06-22,15214.440798,17402.118453,0.0142960532,0.1601412302
2012-06-25,14970.480798,16841.458453,-0.0019679468,0.122763896867
2012-06-26,15045.719544,16714.558453,0.0030479696,0.114303896867
2012-06-27,15181.379772,16491.758453,0.0120919848,0.0994505635333
2012-06-28,15138.059202,16425.818453,0.0092039468,0.0950545635333
2012-06-29,15515.400684,16753.668493,0.0343600456,0.116911232867
2012-07-02,15562.13943,16778.158453,0.037475962,0.118543896867
2012-07-03,15664.740456,17086.958393,0.0443160304,0.139130559533
2012-07-05,15594.059202,17165.638493,0.0396039468,0.144375899533
2012-07-06,15445.86057,17132.838453,0.029724038,0.1421892302
2012-07-09,15426.480798,17146.328433,0.0284320532,0.1430885622
2012-07-10,15291.959886,17131.048593,0.0194639924,0.1420699062
2012-07-11,15294.240456,17155.198493,0.0196160304,0.143679899533
2012-07-12,15220.13943,17068.338493,0.014675962,0.137889232867
2012-07-13,15475.5,17077.738533,0.0317,0.1385159022
2012-07-16,15439.019202,17075.238533,0.0292679468,0.138349235533
2012-07-17,15545.040114,17075.238533,0.0363360076,0.138349235533
2012-07-18,15660.17943,17075.238533,0.044011962,0.138349235533
2012-07-19,15701.219544,17075.238533,0.0467479696,0.138349235533
2012-07-20,15557.580114,17075.238533,0.0371720076,0.138349235533
2012-07-23,15400.259544,17075.238533,0.0266839696,0.138349235533
2012-07-24,15268.019202,17075.238533,0.0178679468,0.138349235533
2012-07-25,15271.440798,17234.668533,0.0180960532,0.1489779022
2012-07-26,15523.379772,17596.508533,0.0348919848,0.173100568867
2012-07-27,15809.519202,18223.688443,0.0539679468,0.214912562867
2012-07-30,15809.519202,17785.758478,0.0539679468,0.185717231867
2012-07-31,15698.940798,17804.468533,0.0465960532,0.186964568867
2012-08-01,15685.259544,17532.078471,0.0456839696,0.1688052314
2012-08-02,15576.959886,17424.238373,0.0384639924,0.161615891533
2012-08-03,15885.900684,17810.818442,0.0590600456,0.187387896133
2012-08-06,15916.67943,18101.808464,0.061111962,0.206787230933
2012-08-07,15996.480798,18339.078622,0.0664320532,0.222605241467
2012-08-08,16015.86057,18365.198478,0.067724038,0.2243465652
2012-08-09,16029.540114,18379.838471,0.0686360076,0.225322564733
2012-08-10,16055.759544,18483.49847,0.0703839696,0.232233231333
2012-08-13,16047.780456,18360.63836,0.0698520304,0.224042557333
2012-08-14,16050.059202,17933.90847,0.0700039468,0.195593898
2012-08-15,16068.299658,17947.82858,0.0712199772,0.196521905333
2012-08-16,16186.86057,18083.078469,0.079124038,0.2055385646
2012-08-17,16208.519202,18175.158469,0.0805679468,0.211677231267
2012-08-20,16209.660228,18279.408469,0.0806440152,0.218627231267
2012-08-21,16160.63943,18297.278358,0.077375962,0.2198185572
2012-08-22,16167.480798,18176.188469,0.0778320532,0.211745897933
2012-08-23,16035.240456,17984.258469,0.0690160304,0.1989505646
2012-08-24,16132.13943,17954.468469,0.075475962,0.1969645646
2012-08-27,16135.559202,17886.228264,0.0757039468,0.1924152176
2012-08-28,16119.599316,17827.598469,0.0746399544,0.1885065646
2012-08-29,16132.13943,17815.498674,0.075475962,0.1876999116
2012-08-30,16015.86057,17778.968674,0.067724038,0.185264578267
2012-08-31,16092.240456,17681.668546,0.0728160304,0.178777903067
2012-09-04,16077.419886,17633.718751,0.0718279924,0.175581250067
2012-09-05,16063.740456,17527.558751,0.0709160304,0.168503916733
2012-09-06,16389.780456,17911.819033,0.0926520304,0.194121268867
2012-09-07,16453.620228,17831.849033,0.0969080152,0.188789935533
2012-09-10,16360.13943,18105.708751,0.090675962,0.207047250067
2012-09-11,16405.740456,17919.589033,0.0937160304,0.194639268867
2012-09-12,16460.459886,18136.728469,0.0973639924,0.209115231267
2012-09-13,16711.259544,18289.008751,0.1140839696,0.219267250067
